route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
13,1,3002,"SPRING VALLEY",1,"2115",1357
13,1,3003,"SPRING VALLEY",1,"2119",1358
13,1,3004,"SPRING VALLEY",1,"2121",1359
13,1,3005,"SPRING VALLEY",1,"2123",1360
13,1,3006,"SPRING VALLEY",1,"2129",1361
13,1,3007,"SPRING VALLEY",1,"2133",1362
13,1,3008,"SPRING VALLEY",1,"2117",1363
13,1,3009,"SPRING VALLEY",1,"2125",1364
13,3,3010,"SPRING VALLEY",1,"1621",1365
13,3,3011,"SPRING VALLEY",1,"1605",1366
13,3,3012,"SPRING VALLEY",1,"1611",1367
13,3,3013,"SPRING VALLEY",1,"1607",1368
13,3,3014,"SPRING VALLEY",1,"1613",1369
13,3,3015,"SPRING VALLEY",1,"1617",1370
13,3,3016,"SPRING VALLEY",1,"1623",1371
13,3,3017,"SPRING VALLEY",1,"1625",1372
13,3,3018,"SPRING VALLEY",1,"1627",1373
13,3,3019,"SPRING VALLEY",1,"1631",1374
13,3,3020,"SPRING VALLEY",1,"1633",1375
13,3,3021,"SPRING VALLEY",1,"1635",1376
13,3,3022,"SPRING VALLEY",1,"1637",1377
13,3,3023,"SPRING VALLEY",1,"1641",1378
13,3,3024,"SPRING VALLEY",1,"1643",1379
13,3,3025,"SPRING VALLEY",1,"1645",1380
13,3,3026,"SPRING VALLEY",1,"1647",1381
13,3,3027,"NEW BRIDGE LANDING",1,"1651",1382
13,3,3028,"SPRING VALLEY",1,"1629",1383
13,3,3029,"NEW BRIDGE LANDING",1,"1653",1384
13,4,3030,"SPRING VALLEY",1,"9693",1385
13,6,3031,"SPRING VALLEY",1,"9603",1386
13,6,3032,"SPRING VALLEY",1,"9607",1387
13,6,3033,"SPRING VALLEY",1,"9611",1388
13,6,3034,"SPRING VALLEY",1,"9615",1389
13,6,3035,"SPRING VALLEY",1,"9619",1390
13,6,3036,"SPRING VALLEY",1,"9621",1391
13,6,3037,"SPRING VALLEY",1,"9623",1392
13,6,3038,"SPRING VALLEY",1,"9625",1393
13,6,3039,"SPRING VALLEY",1,"9629",1394
13,6,3040,"SPRING VALLEY",1,"9633",1395
14,3,3041,"PRINCETON JCT.",0,"4100",1396
14,3,3042,"PRINCETON JCT.",0,"4102",1397
14,3,3043,"PRINCETON JCT.",0,"4104",1398
14,1,3044,"PRINCETON JCT.",0,"4200",1399
14,1,3045,"PRINCETON JCT.",0,"4202",1400
14,1,3046,"PRINCETON JCT.",0,"4220",1401
14,1,3047,"PRINCETON JCT.",0,"4222",1402
14,1,3048,"PRINCETON JCT.",0,"4224",1403
14,1,3049,"PRINCETON JCT.",0,"4226",1404
14,1,3050,"PRINCETON JCT.",0,"4228",1405
14,1,3051,"PRINCETON JCT.",0,"4230",1406
14,1,3052,"PRINCETON JCT.",0,"4232",1407
14,1,3053,"PRINCETON JCT.",0,"4234",1408
14,1,3054,"PRINCETON JCT.",0,"4236",1409
14,1,3055,"PRINCETON JCT.",0,"4238",1410
14,1,3056,"PRINCETON JCT.",0,"4242",1411
14,1,3057,"PRINCETON JCT.",0,"4244",1412
14,1,3058,"PRINCETON JCT.",0,"4246",1413
14,1,3059,"PRINCETON JCT.",0,"4248",1414
14,1,3060,"PRINCETON JCT.",0,"4250",1415
14,1,3061,"PRINCETON JCT.",0,"4254",1416
14,1,3062,"PRINCETON JCT.",0,"4256",1417
14,1,3063,"PRINCETON JCT.",0,"4258",1418
14,1,3064,"PRINCETON JCT.",0,"4260",1419
14,1,3065,"PRINCETON JCT.",0,"4262",1420
14,1,3066,"PRINCETON JCT.",0,"4264",1421
14,1,3067,"PRINCETON JCT.",0,"4266",1422
14,1,3068,"PRINCETON JCT.",0,"4268",1423
14,1,3069,"PRINCETON JCT.",0,"4270",1424
14,1,3070,"PRINCETON JCT.",0,"4272",1425
14,1,3071,"PRINCETON JCT.",0,"4274",1426
14,1,3072,"PRINCETON JCT.",0,"4276",1427
14,1,3073,"PRINCETON JCT.",0,"4278",1428
14,3,3074,"PRINCETON JCT.",0,"4106",1429
14,3,3075,"PRINCETON JCT.",0,"4108",1430
14,3,3076,"PRINCETON JCT.",0,"4110",1431
14,3,3077,"PRINCETON JCT.",0,"4112",1432
14,3,3078,"PRINCETON JCT.",0,"4114",1433
14,3,3079,"PRINCETON JCT.",0,"4116",1434
14,3,3080,"PRINCETON JCT.",0,"4118",1435
14,3,3081,"PRINCETON JCT.",0,"4120",1436
14,3,3082,"PRINCETON JCT.",0,"4122",1437
14,3,3083,"PRINCETON JCT.",0,"4124",1438
14,3,3084,"PRINCETON JCT.",0,"4126",1439
14,3,3085,"PRINCETON JCT.",0,"4128",1440
14,3,3086,"PRINCETON JCT.",0,"4130",1441
14,3,3087,"PRINCETON JCT.",0,"4132",1442
14,3,3088,"PRINCETON JCT.",0,"4134",1443
14,3,3089,"PRINCETON JCT.",0,"4136",1444
14,3,3090,"PRINCETON JCT.",0,"4138",1445
14,3,3091,"PRINCETON JCT.",0,"4140",1446
14,3,3092,"PRINCETON JCT.",0,"4142",1447
14,3,3093,"PRINCETON JCT.",0,"4144",1448
14,3,3094,"PRINCETON JCT.",0,"4146",1449
14,3,3095,"PRINCETON JCT.",0,"4148",1450
14,3,3096,"PRINCETON JCT.",0,"4150",1451
14,3,3097,"PRINCETON JCT.",0,"4152",1452
14,3,3098,"PRINCETON JCT.",0,"4154",1453
14,3,3099,"PRINCETON JCT.",0,"4156",1454
14,3,3100,"PRINCETON JCT.",0,"4158",1455
14,3,3101,"PRINCETON JCT.",0,"4160",1456
14,3,3102,"PRINCETON JCT.",0,"4162",1457
14,3,3103,"PRINCETON JCT.",0,"4164",1458
14,3,3104,"PRINCETON JCT.",0,"4166",1459
14,3,3105,"PRINCETON JCT.",0,"4168",1460
14,3,3106,"PRINCETON JCT.",0,"4170",1461
14,3,3107,"PRINCETON JCT.",0,"4172",1462
14,3,3108,"PRINCETON JCT.",0,"4174",1463
14,3,3109,"PRINCETON JCT.",0,"4176",1464
14,3,3110,"PRINCETON JCT.",0,"4178",1465
14,3,3111,"PRINCETON JCT.",0,"4180",1466
14,3,3112,"PRINCETON JCT.",0,"4182",1467
14,3,3113,"PRINCETON JCT.",0,"4184",1468
14,6,3114,"PRINCETON JCT.",0,"4284",1469
14,6,3115,"PRINCETON JCT.",0,"4238",1470
14,6,3116,"PRINCETON JCT.",0,"4200",1471
14,6,3117,"PRINCETON JCT.",0,"4202",1472
14,6,3118,"PRINCETON JCT.",0,"4282",1473
14,6,3119,"PRINCETON JCT.",0,"4204",1474
14,6,3120,"PRINCETON JCT.",0,"4206",1475
14,6,3121,"PRINCETON JCT.",0,"4208",1476
14,6,3122,"PRINCETON JCT.",0,"4210",1477
14,6,3123,"PRINCETON JCT.",0,"4212",1478
14,6,3124,"PRINCETON JCT.",0,"4214",1479
14,6,3125,"PRINCETON JCT.",0,"4216",1480
14,6,3126,"PRINCETON JCT.",0,"4218",1481
14,6,3127,"PRINCETON JCT.",0,"4220",1482
14,6,3128,"PRINCETON JCT.",0,"4222",1483
14,6,3129,"PRINCETON JCT.",0,"4224",1484
14,6,3130,"PRINCETON JCT.",0,"4226",1485
14,6,3131,"PRINCETON JCT.",0,"4228",1486
14,6,3132,"PRINCETON JCT.",0,"4230",1487
14,6,3133,"PRINCETON JCT.",0,"4232",1488
14,6,3134,"PRINCETON JCT.",0,"4234",1489
14,6,3135,"PRINCETON JCT.",0,"4236",1490
14,6,3136,"PRINCETON JCT.",0,"4242",1491
14,6,3137,"PRINCETON JCT.",0,"4244",1492
14,6,3138,"PRINCETON JCT.",0,"4246",1493
14,6,3139,"PRINCETON JCT.",0,"4248",1494
14,6,3140,"PRINCETON JCT.",0,"4250",1495
14,6,3141,"PRINCETON JCT.",0,"4254",1496
14,6,3142,"PRINCETON JCT.",0,"4256",1497
14,6,3143,"PRINCETON JCT.",0,"4258",1498
14,6,3144,"PRINCETON JCT.",0,"4260",1499
14,6,3145,"PRINCETON JCT.",0,"4262",1500
14,6,3146,"PRINCETON JCT.",0,"4264",1501
14,6,3147,"PRINCETON JCT.",0,"4266",1502
14,6,3148,"PRINCETON JCT.",0,"4268",1503
14,6,3149,"PRINCETON JCT.",0,"4270",1504
14,6,3150,"PRINCETON JCT.",0,"4272",1505
14,6,3151,"PRINCETON JCT.",0,"4274",1506
14,6,3152,"PRINCETON JCT.",0,"4276",1507
14,6,3153,"PRINCETON JCT.",0,"4278",1508
14,3,3154,"PRINCETON",1,"4101",1509
14,3,3155,"PRINCETON",1,"4103",1510
14,1,3156,"PRINCETON",1,"4279",1511
14,1,3157,"PRINCETON",1,"4201",1512
14,1,3158,"PRINCETON",1,"4219",1513
14,1,3159,"PRINCETON",1,"4221",1514
14,1,3160,"PRINCETON",1,"4223",1515
14,1,3161,"PRINCETON",1,"4225",1516
14,1,3162,"PRINCETON",1,"4227",1517
14,1,3163,"PRINCETON",1,"4229",1518
14,1,3164,"PRINCETON",1,"4231",1519
14,1,3165,"PRINCETON",1,"4233",1520
14,1,3166,"PRINCETON",1,"4235",1521
14,1,3167,"PRINCETON",1,"4237",1522
14,1,3168,"PRINCETON",1,"4241",1523
14,1,3169,"PRINCETON",1,"4243",1524
14,1,3170,"PRINCETON",1,"4245",1525
14,1,3171,"PRINCETON",1,"4247",1526
14,1,3172,"PRINCETON",1,"4249",1527
14,1,3173,"PRINCETON",1,"4253",1528
14,1,3174,"PRINCETON",1,"4255",1529
14,1,3175,"PRINCETON",1,"4257",1530
14,1,3176,"PRINCETON",1,"4259",1531
14,1,3177,"PRINCETON",1,"4261",1532
14,1,3178,"PRINCETON",1,"4263",1533
14,1,3179,"PRINCETON",1,"4265",1534
14,1,3180,"PRINCETON",1,"4267",1535
14,1,3181,"PRINCETON",1,"4269",1536
14,1,3182,"PRINCETON",1,"4271",1537
14,1,3183,"PRINCETON",1,"4273",1538
14,1,3184,"PRINCETON",1,"4275",1539
14,1,3185,"PRINCETON",1,"4277",1540
14,3,3186,"PRINCETON",1,"4105",1541
14,3,3187,"PRINCETON",1,"4107",1542
14,3,3188,"PRINCETON",1,"4109",1543
14,3,3189,"PRINCETON",1,"4111",1544
14,3,3190,"PRINCETON",1,"4113",1545
14,3,3191,"PRINCETON",1,"4115",1546
14,3,3192,"PRINCETON",1,"4117",1547
14,3,3193,"PRINCETON",1,"4119",1548
14,3,3194,"PRINCETON",1,"4121",1549
14,3,3195,"PRINCETON",1,"4123",1550
14,3,3196,"PRINCETON",1,"4125",1551
14,3,3197,"PRINCETON",1,"4127",1552
14,3,3198,"PRINCETON",1,"4129",1553
14,3,3199,"PRINCETON",1,"4131",1554
14,3,3200,"PRINCETON",1,"4133",1555
14,3,3201,"PRINCETON",1,"4135",1556
14,3,3202,"PRINCETON",1,"4137",1557
14,3,3203,"PRINCETON",1,"4139",1558
14,3,3204,"PRINCETON",1,"4141",1559
14,3,3205,"PRINCETON",1,"4143",1560
14,3,3206,"PRINCETON",1,"4145",1561
14,3,3207,"PRINCETON",1,"4147",1562
14,3,3208,"PRINCETON",1,"4149",1563
14,3,3209,"PRINCETON",1,"4151",1564
14,3,3210,"PRINCETON",1,"4153",1565
14,3,3211,"PRINCETON",1,"4155",1566
14,3,3212,"PRINCETON",1,"4157",1567
14,3,3213,"PRINCETON",1,"4159",1568
14,3,3214,"PRINCETON",1,"4161",1569
14,3,3215,"PRINCETON",1,"4163",1570
14,3,3216,"PRINCETON",1,"4165",1571
14,3,3217,"PRINCETON",1,"4167",1572
14,3,3218,"PRINCETON",1,"4169",1573
14,3,3219,"PRINCETON",1,"4171",1574
14,3,3220,"PRINCETON",1,"4173",1575
14,3,3221,"PRINCETON",1,"4175",1576
14,3,3222,"PRINCETON",1,"4177",1577
14,3,3223,"PRINCETON",1,"4179",1578
14,3,3224,"PRINCETON",1,"4181",1579
14,3,3225,"PRINCETON",1,"4183",1580
14,3,3226,"PRINCETON",1,"4185",1581
14,3,3227,"PRINCETON",1,"PRINBUS",1582
14,6,3228,"PRINCETON",1,"4279",1583
14,6,3229,"PRINCETON",1,"4201",1584
14,6,3230,"PRINCETON",1,"4283",1585
14,6,3231,"PRINCETON",1,"4281",1586
14,6,3232,"PRINCETON",1,"4203",1587
14,6,3233,"PRINCETON",1,"4205",1588
14,6,3234,"PRINCETON",1,"4207",1589
14,6,3235,"PRINCETON",1,"4209",1590
14,6,3236,"PRINCETON",1,"4211",1591
14,6,3237,"PRINCETON",1,"4213",1592
14,6,3238,"PRINCETON",1,"4215",1593
14,6,3239,"PRINCETON",1,"4217",1594
14,6,3240,"PRINCETON",1,"4219",1595
14,6,3241,"PRINCETON",1,"4221",1596
14,6,3242,"PRINCETON",1,"4223",1597
14,6,3243,"PRINCETON",1,"4225",1598
14,6,3244,"PRINCETON",1,"4227",1599
14,6,3245,"PRINCETON",1,"4229",1600
14,6,3246,"PRINCETON",1,"4231",1601
14,6,3247,"PRINCETON",1,"4233",1602
14,6,3248,"PRINCETON",1,"4235",1603
14,6,3249,"PRINCETON",1,"4237",1604
14,6,3250,"PRINCETON",1,"4241",1605
14,6,3251,"PRINCETON",1,"4243",1606
14,6,3252,"PRINCETON",1,"4245",1607
14,6,3253,"PRINCETON",1,"4247",1608
14,6,3254,"PRINCETON",1,"4249",1609
14,6,3255,"PRINCETON",1,"4253",1610
14,6,3256,"PRINCETON",1,"4255",1611
14,6,3257,"PRINCETON",1,"4257",1612
14,6,3258,"PRINCETON",1,"4259",1613
14,6,3259,"PRINCETON",1,"4261",1614
14,6,3260,"PRINCETON",1,"4263",1615
14,6,3261,"PRINCETON",1,"4265",1616
14,6,3262,"PRINCETON",1,"4267",1617
14,6,3263,"PRINCETON",1,"4269",1618
14,6,3264,"PRINCETON",1,"4271",1619
14,6,3265,"PRINCETON",1,"4273",1620
14,6,3266,"PRINCETON",1,"4275",1621
14,6,3267,"PRINCETON",1,"4277",1622
15,1,3268,"NEWARK PENN STATION",0,"5506",1623
15,1,3269,"NEWARK PENN STATION",0,"5508",1624
15,1,3270,"NEWARK PENN STATION",0,"5510",1625
15,1,3271,"NEWARK PENN STATION",0,"5512",1626
15,1,3272,"NEWARK PENN STATION",0,"5514",1627
15,1,3273,"NEWARK PENN STATION",0,"5516",1628
15,1,3274,"NEWARK PENN STATION",0,"5518",1629
15,1,3275,"NEWARK PENN STATION",0,"5520",1630
15,1,3276,"NEWARK PENN STATION",0,"5522",1631
15,1,3277,"NEWARK PENN STATION",0,"5524",1632
15,1,3278,"NEWARK PENN STATION",0,"5526",1633
15,1,3279,"NEWARK PENN STATION",0,"5528",1634
15,1,3280,"NEWARK PENN STATION",0,"5530",1635
15,1,3281,"NEWARK PENN STATION",0,"5532",1636
15,1,3282,"NEWARK PENN STATION",0,"5534",1637
15,1,3283,"NEWARK PENN STATION",0,"5536",1638
15,1,3284,"NEWARK PENN STATION",0,"5538",1639
15,1,3285,"NEWARK PENN STATION",0,"5540",1640
15,3,3286,"NEWARK PENN STATION",0,"5412",1641
15,3,3287,"NEWARK PENN STATION",0,"5710",1642
15,3,3288,"NEWARK PENN STATION",0,"5714",1643
15,3,3289,"NEWARK PENN STATION",0,"5416",1644
15,3,3290,"NEWARK PENN STATION",0,"5718",1645
15,3,3291,"NEWARK PENN STATION",0,"5438",1646
15,3,3292,"NEWARK PENN STATION",0,"5404",1647
15,3,3293,"NEWARK PENN STATION",0,"5420",1648
15,3,3294,"NEWARK PENN STATION",0,"5440",1649
15,3,3295,"NEWARK PENN STATION",0,"5456",1650
15,3,3296,"NEWARK PENN STATION",0,"5458",1651
15,3,3297,"NEW YORK PENN STATION",0,"5132",1652
15,3,3298,"NEW YORK PENN STATION",0,"5134",1653
15,3,3299,"NEW YORK PENN STATION",0,"5152",1654
15,3,3300,"NEW YORK PENN STATION",0,"5154",1655
15,3,3301,"NEWARK PENN STATION",0,"5422",1656
15,3,3302,"NEWARK PENN STATION",0,"5408",1657
15,3,3303,"NEWARK PENN STATION",0,"5444",1658
15,3,3304,"NEWARK PENN STATION",0,"5448",1659
15,3,3305,"HOBOKEN",0,"2406",1660
15,3,3306,"NEW YORK PENN STATION",0,"5126",1661
15,3,3307,"NEW YORK PENN STATION",0,"5150",1662
15,3,3308,"NEW YORK PENN STATION",0,"5170",1663
15,3,3309,"NEWARK PENN STATION",0,"5742",1664
15,3,3310,"NEWARK PENN STATION",0,"5746",1665
15,3,3311,"NEW YORK PENN STATION",0,"5176",1666
15,3,3312,"NEWARK PENN STATION",0,"5902",1667
15,4,3313,"NEWARK PENN STATION",0,"8512",1668
15,6,3314,"NEWARK PENN STATION",0,"5506",1669
15,6,3315,"NEWARK PENN STATION",0,"5508",1670
15,6,3316,"NEWARK PENN STATION",0,"5510",1671
15,6,3317,"NEWARK PENN STATION",0,"5512",1672
15,6,3318,"NEWARK PENN STATION",0,"5514",1673
15,6,3319,"NEWARK PENN STATION",0,"5516",1674
15,6,3320,"NEWARK PENN STATION",0,"5518",1675
15,6,3321,"NEWARK PENN STATION",0,"5520",1676
15,6,3322,"NEWARK PENN STATION",0,"5522",1677
15,6,3323,"NEWARK PENN STATION",0,"5524",1678
15,6,3324,"NEWARK PENN STATION",0,"5526",1679
15,6,3325,"NEWARK PENN STATION",0,"5528",1680
15,6,3326,"NEWARK PENN STATION",0,"5530",1681
15,6,3327,"NEWARK PENN STATION",0,"5532",1682
15,6,3328,"NEWARK PENN STATION",0,"5534",1683
15,6,3329,"NEWARK PENN STATION",0,"5536",1684
15,6,3330,"NEWARK PENN STATION",0,"5538",1685
15,6,3331,"NEWARK PENN STATION",0,"5540",1686
15,3,3332,"RARITAN",1,"5401",1687
15,13,3333,"RARITAN",1,"8529",1688
15,13,3334,"HIGH BRIDGE",1,"8545",1689
15,1,3335,"RARITAN",1,"5511",1690
15,1,3336,"RARITAN",1,"5513",1691
15,1,3337,"RARITAN",1,"5515",1692
15,1,3338,"RARITAN",1,"5517",1693
15,1,3339,"RARITAN",1,"5519",1694
15,1,3340,"RARITAN",1,"5521",1695
15,1,3341,"RARITAN",1,"5523",1696
15,1,3342,"RARITAN",1,"5525",1697
15,1,3343,"RARITAN",1,"5527",1698
15,1,3344,"RARITAN",1,"5529",1699
15,1,3345,"RARITAN",1,"5531",1700
15,1,3346,"RARITAN",1,"5533",1701
15,1,3347,"RARITAN",1,"5535",1702
15,1,3348,"RARITAN",1,"5537",1703
15,1,3349,"RARITAN",1,"5539",1704
15,1,3350,"RARITAN",1,"5541",1705
15,1,3351,"RARITAN",1,"5543",1706
15,23,3352,"RARITAN",1,"5503",1707
15,24,3353,"RARITAN",1,"5503",1708
15,25,3354,"RARITAN",1,"5403",1709
15,26,3355,"RARITAN",1,"5403",1710
15,14,3356,"HIGH BRIDGE",1,"5743",1711
15,14,3357,"RARITAN",1,"5445",1712
15,3,3358,"HIGH BRIDGE",1,"5737",1713
15,3,3359,"RARITAN",1,"5415",1714
15,3,3360,"RARITAN",1,"5435",1715
15,3,3361,"RARITAN",1,"5441",1716
15,3,3362,"RARITAN",1,"5409",1717
15,3,3363,"RARITAN",1,"5413",1718
15,3,3364,"RARITAN",1,"5431",1719
15,3,3365,"RARITAN",1,"5439",1720
15,3,3366,"RARITAN",1,"5451",1721
15,3,3367,"RARITAN",1,"5121",1722
15,3,3368,"RARITAN",1,"5123",1723
15,3,3369,"RARITAN",1,"5127",1724
15,3,3370,"RARITAN",1,"5155",1725
15,3,3371,"HIGH BRIDGE",1,"5711",1726
15,3,3372,"HIGH BRIDGE",1,"5719",1727
15,3,3373,"HIGH BRIDGE",1,"5733",1728
15,3,3374,"HIGH BRIDGE",1,"5747",1729
15,3,3375,"HIGH BRIDGE",1,"5175",1730
15,3,3376,"HIGH BRIDGE",1,"5197",1731
15,3,3377,"HIGH BRIDGE",1,"5179",1732
15,3,3378,"HIGH BRIDGE",1,"5193",1733
15,6,3379,"RARITAN",1,"5503",1734
15,4,3380,"RARITAN",1,"8551",1735
15,6,3381,"RARITAN",1,"5511",1736
15,6,3382,"RARITAN",1,"5513",1737
15,6,3383,"RARITAN",1,"5515",1738
15,6,3384,"RARITAN",1,"5517",1739
15,6,3385,"RARITAN",1,"5519",1740
15,6,3386,"RARITAN",1,"5521",1741
15,6,3387,"RARITAN",1,"5523",1742
15,6,3388,"RARITAN",1,"5525",1743
15,6,3389,"RARITAN",1,"5527",1744
15,6,3390,"RARITAN",1,"5529",1745
15,6,3391,"RARITAN",1,"5531",1746
15,6,3392,"RARITAN",1,"5533",1747
15,6,3393,"RARITAN",1,"5535",1748
15,6,3394,"RARITAN",1,"5537",1749
15,6,3395,"RARITAN",1,"5539",1750
15,6,3396,"RARITAN",1,"5541",1751
15,6,3397,"RARITAN",1,"5543",1752
16,7,3398,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1753
16,7,3399,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1753
16,7,3400,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1753
16,7,3401,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1753
16,7,3402,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1753
16,7,3403,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1753
16,7,3404,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1753
16,7,3405,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1753
16,7,3406,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1753
16,7,3407,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1753
16,7,3408,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1753
16,7,3409,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1753
16,7,3410,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1753
16,7,3411,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1753
16,7,3412,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1753
16,7,3413,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1753
16,7,3414,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1753
16,7,3415,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1753
16,7,3416,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1753
16,7,3417,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1753
16,7,3418,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1753
16,7,3419,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1753
16,7,3420,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1753
16,7,3421,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1753
16,7,3422,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1753
16,7,3423,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1753
16,7,3424,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1753
16,7,3425,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1753
16,7,3426,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1753
16,7,3427,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1753
16,7,3428,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1753
16,7,3429,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1753
16,7,3430,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1753
16,7,3431,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1753
16,7,3432,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1753
16,7,3433,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1753
16,7,3434,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1754
16,7,3435,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1754
16,7,3436,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1755
16,7,3437,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1755
16,7,3438,"RvLN TRENTON",1,"343RL001",1756
16,7,3439,"RvLN TRENTON",1,"343RL002",1756
16,7,3440,"RvLN TRENTON",1,"343RL004",1756
16,7,3441,"RvLN TRENTON",1,"343RL006",1756
16,7,3442,"RvLN TRENTON",1,"343RL003",1756
16,7,3443,"RvLN TRENTON",1,"343RL005",1756
16,7,3444,"RvLN TRENTON",1,"343RL001",1756
16,7,3445,"RvLN TRENTON",1,"343RL002",1756
16,7,3446,"RvLN TRENTON",1,"343RL004",1756
16,7,3447,"RvLN TRENTON",1,"343RL006",1756
16,7,3448,"RvLN TRENTON",1,"343RL003",1756
16,7,3449,"RvLN TRENTON",1,"343RL005",1756
16,7,3450,"RvLN TRENTON",1,"343RL001",1756
16,7,3451,"RvLN TRENTON",1,"343RL002",1756
16,7,3452,"RvLN TRENTON",1,"343RL004",1756
16,7,3453,"RvLN TRENTON",1,"343RL006",1756
16,7,3454,"RvLN TRENTON",1,"343RL003",1756
16,7,3455,"RvLN TRENTON",1,"343RL005",1756
16,7,3456,"RvLN TRENTON",1,"343RL001",1756
16,7,3457,"RvLN TRENTON",1,"343RL002",1756
16,7,3458,"RvLN TRENTON",1,"343RL004",1756
16,7,3459,"RvLN TRENTON",1,"343RL006",1756
16,7,3460,"RvLN TRENTON",1,"343RL003",1756
16,7,3461,"RvLN TRENTON",1,"343RL005",1756
16,7,3462,"RvLN TRENTON",1,"343RL001",1756
16,7,3463,"RvLN TRENTON",1,"343RL002",1756
16,7,3464,"RvLN TRENTON",1,"343RL004",1756
16,7,3465,"RvLN TRENTON",1,"343RL006",1756
16,7,3466,"RvLN TRENTON",1,"343RL003",1756
16,7,3467,"RvLN TRENTON",1,"343RL005",1756
16,7,3468,"RvLN TRENTON",1,"343RL001",1756
16,7,3469,"RvLN TRENTON",1,"343RL002",1756
16,7,3470,"RvLN TRENTON",1,"343RL004",1756
16,7,3471,"RvLN TRENTON",1,"343RL006",1756
16,7,3472,"RvLN TRENTON",1,"343RL003",1756
16,7,3473,"RvLN TRENTON",1,"343RL005",1756
16,7,3474,"RvLN TRENTON",1,"343RL001",1756
16,8,3475,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1757
16,8,3476,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1757
16,8,3477,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1757
16,8,3478,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1757
16,8,3479,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1757
16,8,3480,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1757
16,8,3481,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1757
16,8,3482,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1757
16,8,3483,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1757
16,8,3484,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1757
16,8,3485,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1757
16,8,3486,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1757
16,8,3487,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1757
16,8,3488,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1757
16,8,3489,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1757
16,8,3490,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1757
16,8,3491,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1757
16,8,3492,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1757
16,8,3493,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1757
16,8,3494,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1757
16,8,3495,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1757
16,8,3496,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1757
16,8,3497,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1757
