service_id,date,exception_type
246010024601276,20230701,1
246012824601342,20230704,1
246000824600156,20230304,1
246000924600237,20230312,1
246003624602186,20230429,1
246003624602186,20230610,1
246003624602186,20230909,1
246003724600927,20230423,1
246000724600086,20230304,1
246000924600291,20230306,1
246000924600295,20230310,1
246000924600291,20230313,1
246000924600295,20230324,1
246003024602183,20230329,1
246003024602186,20230401,1
246003024602185,20230414,1
246003024602187,20230423,1
246003024602181,20230501,1
246003024602182,20230502,1
246003024602185,20230505,1
246003024602187,20230507,1
246003024602181,20230508,1
246003024602185,20230512,1
246003024602182,20230516,1
246003024602186,20230520,1
246003024602184,20230601,1
246003024602187,20230604,1
246003024602183,20230607,1
246003024602184,20230608,1
246003024602182,20230627,1
246003024602186,20230701,1
246003024602186,20230708,1
246003024602184,20230713,1
246003024602182,20230725,1
246003024602184,20230817,1
246003024602182,20230822,1
246003024602182,20230829,1
246003024602182,20230912,1
246003024602181,20230918,1
246003024602186,20230923,1
246003024602187,20230924,1
246003824600914,20230427,1
246003824600912,20230502,1
246003824600913,20230510,1
246013624601751,20230717,1
246003124600871,20230522,1
246019924602131,20230925,1
246003724602127,20230611,1
246003724602127,20230723,1
246003724602127,20230827,1
246003724602127,20230924,1
246003024602127,20230409,1
246003024602127,20230618,1
246003024602127,20230820,1
246001024600272,20230321,1
246010024601217,20230604,1
246012824601307,20230702,1
246013524601847,20230716,1
246019824602127,20230924,1
246000824600226,20230311,1
246000824600226,20230318,1
246000924600157,20230305,1
246002424600291,20230320,1
246003124600843,20230405,1
246003124600844,20230406,1
246003124600845,20230407,1
246003124600842,20230509,1
246003124600843,20230517,1
246013624601823,20230712,1
246013624601824,20230713,1
246013624601822,20230801,1
246013624601821,20230814,1
246013624601825,20230818,1
246001524600226,20230318,1
246005924600633,20230426,1
246006924600704,20230504,1
246008024600841,20230515,1
246008024600843,20230517,1
246008724600871,20230522,1
246010124601051,20230605,1
246011524601151,20230619,1
246012224601264,20230629,1
246013624601404,20230713,1
246014324601463,20230719,1
246017124601744,20230817,1
246020624602061,20230918,1
246010624601276,20230610,1
246014124601906,20230819,1
246014124601906,20230826,1
246003824600392,20230404,1
246004824600494,20230413,1
246006624600682,20230502,1
246007324600771,20230508,1
246011624601192,20230620,1
246015124601522,20230725,1
246015724601613,20230802,1
246015724601615,20230804,1
246014124602186,20230715,1
246014124602186,20230819,1
246014124602186,20230916,1
246001124600214,20230316,1
246003124600421,20230327,1
246004524600914,20230413,1
246004524600913,20230419,1
246004524600912,20230425,1
246004524600914,20230427,1
246004524600912,20230502,1
246004524600911,20230508,1
246004524600912,20230509,1
246000924600287,20230305,1
246000924600284,20230316,1
246000924600281,20230320,1
246000924600273,20230308,1
246000924600272,20230314,1
246020724602104,20230921,1
246001124600283,20230308,1
246001124600285,20230310,1
246002424600241,20230320,1
246001024600304,20230316,1
246001024600307,20230326,1
246003124602195,20230331,1
246003124602192,20230404,1
246003124602192,20230418,1
246003124602196,20230422,1
246003124602191,20230424,1
246003124602197,20230507,1
246003124602196,20230520,1
246003124602192,20230523,1
246003124602193,20230524,1
246003124602196,20230527,1
246003124602193,20230607,1
246003124602193,20230621,1
246003124602194,20230622,1
246003124602193,20230628,1
246003124602193,20230705,1
246003124602191,20230710,1
246003124602191,20230717,1
246003124602193,20230719,1
246003124602195,20230728,1
246003124602193,20230816,1
246003124602194,20230817,1
246003124602191,20230821,1
246003124602197,20230827,1
246003124602192,20230829,1
246003124602193,20230830,1
246003124602195,20230929,1
246003124602173,20230329,1
246003124602171,20230403,1
246003124602172,20230404,1
246003124602175,20230414,1
246003124602175,20230428,1
246003124602174,20230504,1
246003124602171,20230522,1
246003124602174,20230615,1
246003124602172,20230926,1
246003124602173,20230927,1
246003124602174,20230928,1
246008924600925,20230526,1
246015224601533,20230726,1
246015824601623,20230802,1
246018024601814,20230824,1
246019424601975,20230908,1
246019424601976,20230909,1
246003524602175,20230623,1
246001024600141,20230306,1
246001724600203,20230315,1
246002224600296,20230325,1
246019924602173,20230913,1
246019924602174,20230928,1
246001024600282,20230307,1
246001024600283,20230308,1
246001024600284,20230323,1
246003124600911,20230327,1
246003124600912,20230328,1
246003124600914,20230406,1
246003124600915,20230421,1
246003124600912,20230516,1
246010124601263,20230614,1
246010124601265,20230616,1
246010124601261,20230619,1
246010124601261,20230626,1
246013624601895,20230728,1
246013624601893,20230802,1
246013624601894,20230810,1
246013624601891,20230814,1
246013624601892,20230815,1
246013624601892,20230829,1
246003024600926,20230422,1
246013524601907,20230723,1
246013524601907,20230806,1
246013524601907,20230820,1
246013524601907,20230827,1
246019124601971,20230904,1
246019124601976,20230909,1
246000824600296,20230304,1
246003624602186,20230520,1
246003624602186,20230708,1
246003624602186,20230715,1
246003724600926,20230408,1
246003724600926,20230415,1
246000924600292,20230307,1
246000924600294,20230323,1
246003024602187,20230326,1
246003024602182,20230411,1
246003024602183,20230412,1
246003024602185,20230421,1
246003024602186,20230429,1
246003024602183,20230503,1
246003024602184,20230504,1
246003024602183,20230524,1
246003024602181,20230529,1
246003024602185,20230602,1
246003024602187,20230611,1
246003024602185,20230616,1
246003024602183,20230621,1
246003024602184,20230622,1
246003024602185,20230707,1
246003024602181,20230710,1
246003024602181,20230717,1
246003024602183,20230719,1
246003024602185,20230728,1
246003024602183,20230816,1
246003024602186,20230819,1
246003024602187,20230820,1
246003024602184,20230824,1
246003024602186,20230826,1
246003024602187,20230827,1
246003024602183,20230830,1
246003024602185,20230901,1
246003024602186,20230902,1
246003024602181,20230911,1
246003024602183,20230920,1
246003024602181,20230925,1
246003024602186,20230930,1
246003824600915,20230414,1
246003824600913,20230419,1
246003824600915,20230421,1
246003824600911,20230515,1
246003824600911,20230522,1
246003824600915,20230526,1
246013624601753,20230719,1
246013624601753,20230726,1
246013624601753,20230816,1
246013624601754,20230817,1
246018524601895,20230901,1
246010124601221,20230612,1
246019924602131,20230911,1
246003724602127,20230604,1
246003024602127,20230702,1
246003024602127,20230723,1
246003024602127,20230730,1
246003024602127,20230917,1
246003024602127,20230924,1
246001024600273,20230308,1
246001024600271,20230313,1
246001024600274,20230316,1
246001024600271,20230320,1
246003024600867,20230326,1
246012824601302,20230704,1
246013524601847,20230820,1
246004524600473,20230412,1
246000924600213,20230308,1
246000924600214,20230316,1
246002424600294,20230323,1
246003124600841,20230327,1
246003124600841,20230403,1
246003124600842,20230411,1
246003124600841,20230417,1
246003124600841,20230424,1
246003124600843,20230503,1
246003124600843,20230510,1
246003124600845,20230512,1
246008724600904,20230525,1
246013624601823,20230719,1
246013624601824,20230727,1
246013624601823,20230802,1
246006924600705,20230505,1
246007524600764,20230511,1
246015024601541,20230724,1
246016424601682,20230808,1
246016424601685,20230811,1
246019924602034,20230914,1
246019924602035,20230915,1
246021324602173,20230927,1
246013024601342,20230704,1
246013024601346,20230708,1
246014124601906,20230729,1
246014124601906,20230812,1
246005324600563,20230419,1
246008824600915,20230526,1
246010224601032,20230606,1
246011624601193,20230621,1
246003624601276,20230401,1
246003624601276,20230610,1
246014124602186,20230909,1
246001024600171,20230313,1
246001124600212,20230307,1
246001124600212,20230314,1
246001124600213,20230315,1
246003124600424,20230406,1
246004524600913,20230412,1
246004524600911,20230515,1
246004524600914,20230518,1
246000924600281,20230313,1
246000924600285,20230324,1
246000924600271,20230306,1
246000924600272,20230321,1
246017524601755,20230818,1
246001024600301,20230306,1
246003124602191,20230327,1
246003124602197,20230402,1
246003124602193,20230405,1
246003124602196,20230408,1
246003124602192,20230411,1
246003124602196,20230415,1
246003124602193,20230419,1
246003124602191,20230501,1
246003124602194,20230511,1
246003124602194,20230518,1
246003124602197,20230521,1
246003124602195,20230526,1
246003124602193,20230531,1
246003124602197,20230611,1
246003124602191,20230612,1
246003124602193,20230614,1
246003124602196,20230624,1
246003124602197,20230702,1
246003124602195,20230804,1
246003124602191,20230807,1
246003124602193,20230809,1
246003124602197,20230820,1
246003124602195,20230901,1
246003124602197,20230910,1
246003124602191,20230911,1
246003124602192,20230919,1
246003124602194,20230921,1
246003124602195,20230922,1
246003124602172,20230328,1
246003124602172,20230411,1
246003124602172,20230425,1
246003124602173,20230510,1
246003124602171,20230605,1
246003124602173,20230607,1
246003124602171,20230619,1
246003124602174,20230629,1
246003124602175,20230630,1
246003124602173,20230712,1
246003124602174,20230713,1
246003124602171,20230724,1
246003124602171,20230731,1
246003124602172,20230815,1
246003124602171,20230821,1
246003124602172,20230829,1
246003124602172,20230919,1
246003124602173,20230920,1
246003124602171,20230925,1
246004924600505,20230414,1
246007424600786,20230513,1
246008924600923,20230524,1
246013024601344,20230706,1
246003524602175,20230414,1
246003524602175,20230428,1
246001024600142,20230307,1
246001024600143,20230308,1
246019924602171,20230911,1
246003124600911,20230410,1
246003124600912,20230411,1
246003124600914,20230420,1
246003124600913,20230426,1
246009524600983,20230531,1
246010124601265,20230623,1
246012924601333,20230705,1
246013624601894,20230720,1
246013624601891,20230724,1
246019324601963,20230906,1
246019824602186,20230916,1
246002924600296,20230325,1
246000924600297,20230312,1
246003024600927,20230326,1
246003024600927,20230514,1
246003024600926,20230527,1
246013524601906,20230715,1
246013524601907,20230730,1
246013524601906,20230902,1
246002224600226,20230318,1
246000824600296,20230318,1
246003624602186,20230826,1
246003624602186,20230916,1
246003724600927,20230402,1
246003724600926,20230422,1
246003724600926,20230513,1
246003724600926,20230520,1
246000924600294,20230316,1
246000924600293,20230322,1
246003024602187,20230402,1
246003024602184,20230413,1
246003024602186,20230422,1
246003024602181,20230424,1
246003024602186,20230513,1
246003024602185,20230526,1
246003024602181,20230612,1
246003024602187,20230709,1
246003024602187,20230730,1
246003024602182,20230801,1
246003024602183,20230802,1
246003024602187,20230813,1
246003024602184,20230831,1
246003024602181,20230904,1
246003024602186,20230909,1
246003024602184,20230928,1
246003124600355,20230331,1
246003824600914,20230406,1
246003824600913,20230412,1
246003824600913,20230426,1
246003824600915,20230505,1
246003824600914,20230518,1
246013624601755,20230714,1
246013624601754,20230720,1
246013624601754,20230727,1
246013624601754,20230803,1
246017824601822,20230822,1
246018524601892,20230829,1
246018524601893,20230830,1
246018524601894,20230831,1
246013624601851,20230710,1
246003724602127,20230416,1
246003724602127,20230430,1
246003724602127,20230514,1
246003724602127,20230702,1
246003724602127,20230716,1
246003024602127,20230423,1
246003024602127,20230709,1
246003024602127,20230806,1
246000724600285,20230324,1
246001024600272,20230307,1
246001024600273,20230322,1
246001024600274,20230323,1
246003024600867,20230521,1
246010024601217,20230611,1
246003124600354,20230330,1
246004524600471,20230410,1
246005224600551,20230417,1
246000824600226,20230304,1
246000924600215,20230310,1
246003124600842,20230328,1
246003124600843,20230329,1
246003124600841,20230410,1
246003124600844,20230420,1
246003124600844,20230427,1
246003124600841,20230515,1
246008724600902,20230523,1
246008724600903,20230524,1
246013624601824,20230803,1
246018524601881,20230828,1
246013024601302,20230704,1
246009324600941,20230529,1
246005924600632,20230425,1
246005924600634,20230427,1
246010124601054,20230608,1
246010824601121,20230612,1
246010824601124,20230615,1
246013624601403,20230712,1
246013624601405,20230714,1
246014324601462,20230718,1
246015024601545,20230728,1
246017124601741,20230814,1
246019924602033,20230913,1
246003624600926,20230422,1
246003624600926,20230513,1
246003624600926,20230520,1
246010624601276,20230624,1
246010624601276,20230701,1
246020424602186,20230916,1
246003824600391,20230403,1
246015724601612,20230801,1
246003624601276,20230513,1
246014124602186,20230902,1
246002424600285,20230324,1
246003124600424,20230330,1
246003124600425,20230331,1
246003124600425,20230407,1
246004524600911,20230417,1
246004524600912,20230418,1
246004524600914,20230420,1
246004524600913,20230426,1
246004524600911,20230522,1
246004524600913,20230524,1
246004524600914,20230525,1
246000924600281,20230306,1
246000924600284,20230309,1
246000924600282,20230314,1
246000924600282,20230321,1
246000924600284,20230323,1
246000924600272,20230307,1
246000924600273,20230315,1
246001124600284,20230309,1
246000824600097,20230305,1
246001024600304,20230309,1
246001024600301,20230313,1
246001024600302,20230314,1
246001024600305,20230317,1
246003124602197,20230416,1
246003124602195,20230428,1
246003124602197,20230430,1
246003124602192,20230516,1
246003124602195,20230519,1
246003124602194,20230629,1
246003124602195,20230630,1
246003124602192,20230704,1
246003124602194,20230713,1
246003124602191,20230731,1
246003124602192,20230801,1
246003124602197,20230806,1
246003124602197,20230813,1
246003124602194,20230831,1
246003124602191,20230904,1
246003124602192,20230905,1
246003124602195,20230908,1
246003124602196,20230909,1
246003124602193,20230920,1
246003124602193,20230927,1
246003124602196,20230930,1
246003124602173,20230412,1
246003124602174,20230413,1
246003124602171,20230424,1
246003124602173,20230426,1
246003124602174,20230511,1
246003124602172,20230516,1
246003124602172,20230606,1
246003124602175,20230609,1
246003124602175,20230616,1
246003124602173,20230719,1
246003124602174,20230720,1
246003124602173,20230726,1
246003124602174,20230803,1
246003124602171,20230814,1
246003124602175,20230818,1
246003124602173,20230830,1
246003124602175,20230901,1
246003124602173,20230906,1
246003124602174,20230921,1
246003924600403,20230405,1
246008924600924,20230525,1
246010324601043,20230607,1
246011724601206,20230624,1
246015824601622,20230801,1
246015824601625,20230804,1
246019424601974,20230907,1
246020824602113,20230920,1
246003524602175,20230421,1
246003524602175,20230519,1
246003524602175,20230526,1
246003524602175,20230602,1
246003524602175,20230616,1
246003524602175,20230714,1
246003524602175,20230804,1
246003524602175,20230818,1
246003524602175,20230901,1
246003524602175,20230908,1
246001724600202,20230314,1
246019924602175,20230922,1
246019924602171,20230925,1
246001024600282,20230314,1
246001024600283,20230322,1
246003124600914,20230330,1
246003124600913,20230405,1
246003124600915,20230414,1
246003124600911,20230417,1
246003124600913,20230503,1
246003124600911,20230515,1
246010124601263,20230607,1
246013624601894,20230713,1
246013624601895,20230714,1
246013624601893,20230719,1
246013624601893,20230726,1
246013624601893,20230809,1
246013624601894,20230817,1
246013624601895,20230901,1
246019324601962,20230905,1
246019824602187,20230910,1
246019824602186,20230923,1
246019824602186,20230930,1
246000924600296,20230311,1
246003024600926,20230408,1
246003024600926,20230415,1
246003024600926,20230429,1
246003024600927,20230430,1
246003024600927,20230507,1
246009324600991,20230529,1
246010024601277,20230625,1
246013524601907,20230709,1
246013524601907,20230716,1
246013524601906,20230826,1
246000924600167,20230305,1
246002324600237,20230319,1
246003624602186,20230422,1
246003624602186,20230506,1
246003624602186,20230701,1
246003624602186,20230819,1
246003624602186,20230930,1
246003724600926,20230506,1
246003724600926,20230527,1
246000924600295,20230317,1
246000924600292,20230321,1
246003024602183,20230405,1
246003024602182,20230418,1
246003024602184,20230427,1
246003024602187,20230430,1
246003024602187,20230514,1
246003024602184,20230525,1
246003024602186,20230527,1
246003024602182,20230530,1
246003024602182,20230606,1
246003024602183,20230614,1
246003024602181,20230619,1
246003024602186,20230624,1
246003024602187,20230625,1
246003024602185,20230630,1
246003024602181,20230703,1
246003024602182,20230711,1
246003024602185,20230714,1
246003024602187,20230716,1
246003024602187,20230723,1
246003024602183,20230726,1
246003024602186,20230729,1
246003024602185,20230804,1
246003024602186,20230805,1
246003024602182,20230815,1
246003024602184,20230907,1
246003124600353,20230329,1
246003824600912,20230418,1
246003824600911,20230508,1
246003824600914,20230511,1
246003824600915,20230512,1
246013624601751,20230724,1
246013624601753,20230809,1
246017824601823,20230823,1
246003124600871,20230424,1
246009424600952,20230530,1
246012924601311,20230703,1
246013624601851,20230807,1
246013624601851,20230828,1
246003724602127,20230521,1
246003724602127,20230730,1
246003024602127,20230416,1
246003024602127,20230604,1
246001024600271,20230306,1
246003024600867,20230423,1
246009424600941,20230529,1
246010024601217,20230625,1
246019224601921,20230904,1
246019824602127,20230910,1
246019824602127,20230917,1
246001624600167,20230312,1
246000924600214,20230309,1
246003124600844,20230413,1
246003124600841,20230501,1
246003124600844,20230504,1
246013624601822,20230711,1
246013624601821,20230724,1
246013624601823,20230726,1
246013624601825,20230728,1
246013624601824,20230810,1
246013624601825,20230811,1
246013624601822,20230822,1
246013624601823,20230823,1
246001524600226,20230311,1
246007524600763,20230510,1
246010824601122,20230613,1
246012224601261,20230626,1
246012224601265,20230630,1
246017124601742,20230815,1
246017124601743,20230816,1
246021324602172,20230926,1
246003624600926,20230408,1
246014124601906,20230805,1
246019224601971,20230904,1
246005324600562,20230418,1
246008824600914,20230525,1
246003624601276,20230422,1
246014124602186,20230923,1
246001124600215,20230317,1
246002424600284,20230323,1
246004524600911,20230410,1
246004524600915,20230505,1
246004524600915,20230526,1
246000924600287,20230312,1
246000924600285,20230317,1
246000924600274,20230316,1
246000924600273,20230322,1
246020724602102,20230919,1
246020724602105,20230922,1
246001024600302,20230321,1
246001024600303,20230322,1
246003124602197,20230409,1
246003124602195,20230421,1
246003124602194,20230504,1
246003124602193,20230510,1
246003124602195,20230512,1
246003124602193,20230517,1
246003124602194,20230525,1
246003124602197,20230618,1
246003124602192,20230620,1
246003124602195,20230623,1
246003124602196,20230701,1
246003124602191,20230703,1
246003124602194,20230706,1
246003124602195,20230714,1
246003124602192,20230718,1
246003124602191,20230724,1
246003124602194,20230727,1
246003124602193,20230802,1
246003124602196,20230805,1
246003124602196,20230819,1
246003124602192,20230822,1
246003124602191,20230925,1
246003124602197,20231001,1
246003124602173,20230405,1
246003124602174,20230406,1
246003124602172,20230418,1
246003124602174,20230420,1
246003124602172,20230502,1
246003124602172,20230509,1
246003124602175,20230512,1
246003124602173,20230517,1
246003124602172,20230523,1
246003124602174,20230525,1
246003124602171,20230529,1
246003124602173,20230614,1
246003124602173,20230705,1
246003124602175,20230721,1
246003124602174,20230810,1
246003124602172,20230822,1
246003124602175,20230825,1
246003124602171,20230904,1
246003124602172,20230912,1
246003124602173,20230913,1
246004924600506,20230415,1
246005424600576,20230422,1
246007424600782,20230509,1
246011724601203,20230621,1
246011724601205,20230623,1
246018024601813,20230823,1
246003524602175,20230331,1
246003524602175,20230512,1
246003524602175,20230721,1
246002124600215,20230317,1
246019924602172,20230926,1
246001024600281,20230306,1
246001024600282,20230321,1
246003124600914,20230504,1
246003124600915,20230505,1
246003124600915,20230512,1
246003124600913,20230517,1
246009524600982,20230530,1
246010124601262,20230606,1
246010124601262,20230613,1
246010124601264,20230622,1
246010124601265,20230630,1
246013624601892,20230725,1
246019824602187,20230917,1
246000824600086,20230304,1
246000924600297,20230305,1
246003024600927,20230402,1
246010024601276,20230610,1
246012824601347,20230702,1
246013524601906,20230805,1
246013524601906,20230812,1
246013524601907,20230813,1
246013524601906,20230819,1
246003624602186,20230513,1
246003624602186,20230527,1
246003624602186,20230603,1
246003624600366,20230401,1
246003724600927,20230416,1
246003724600927,20230521,1
246003024602185,20230331,1
246003024602181,20230410,1
246003024602182,20230425,1
246003024602185,20230428,1
246003024602184,20230511,1
246003024602181,20230515,1
246003024602183,20230517,1
246003024602185,20230519,1
246003024602182,20230523,1
246003024602187,20230528,1
246003024602186,20230610,1
246003024602187,20230618,1
246003024602184,20230629,1
246003024602183,20230705,1
246003024602184,20230720,1
246003024602186,20230722,1
246003024602184,20230727,1
246003024602187,20230910,1
246003024602186,20230916,1
246003024602185,20230922,1
246003024602183,20230927,1
246003124600351,20230327,1
246003824600911,20230403,1
246003824600912,20230404,1
246003824600911,20230410,1
246003824600911,20230417,1
246003824600911,20230501,1
246003824600914,20230504,1
246003824600915,20230519,1
246013624601755,20230728,1
246013624601751,20230814,1
246018524601891,20230828,1
246001024600241,20230313,1
246010124601221,20230605,1
246013624601851,20230814,1
246019224601932,20230905,1
246003724602127,20230507,1
246003724602127,20230625,1
246003724602127,20230813,1
246003724602127,20230910,1
246003024602127,20230528,1
246000724600285,20230310,1
246003024600867,20230416,1
246013524601847,20230827,1
246004024600423,20230405,1
246000924600156,20230311,1
246003124600842,20230404,1
246003124600845,20230421,1
246003124600843,20230426,1
246003124600841,20230508,1
246003124600844,20230511,1
246003124600844,20230518,1
246008724600901,20230522,1
246013624601823,20230809,1
246013624601822,20230815,1
246013624601823,20230816,1
246013624601824,20230817,1
246013624601825,20230825,1
246018524601884,20230831,1
246009324600947,20230528,1
246019124601927,20230903,1
246005924600631,20230424,1
246008024600845,20230519,1
246014324601464,20230720,1
246015024601544,20230727,1
246017824601824,20230824,1
246021324602171,20230925,1
246003624600926,20230401,1
246009424600991,20230529,1
246009424600996,20230603,1
246010624601276,20230617,1
246020424602186,20230923,1
246020424602186,20230930,1
246003624601276,20230408,1
246003624601276,20230415,1
246003624601276,20230603,1
246014124602186,20230722,1
246014124602186,20230812,1
246002424600282,20230321,1
246004524600915,20230414,1
246004524600911,20230501,1
246004524600913,20230503,1
246004524600913,20230510,1
246004524600912,20230516,1
246004524600913,20230517,1
246004524600915,20230519,1
246000924600274,20230309,1
246001024600305,20230310,1
246001024600306,20230318,1
246001024600305,20230324,1
246003124602194,20230330,1
246003124602195,20230407,1
246003124602194,20230413,1
246003124602194,20230420,1
246003124602192,20230502,1
246003124602191,20230508,1
246003124602197,20230514,1
246003124602195,20230707,1
246003124602197,20230709,1
246003124602193,20230712,1
246003124602196,20230715,1
246003124602194,20230720,1
246003124602195,20230721,1
246003124602197,20230723,1
246003124602194,20230803,1
246003124602196,20230826,1
246003124602197,20230903,1
246003124602194,20230914,1
246003124602191,20230918,1
246003124602174,20230330,1
246003124602175,20230331,1
246003124602175,20230407,1
246003124602171,20230410,1
246003124602173,20230524,1
246003124602174,20230601,1
246003124602174,20230608,1
246003124602172,20230613,1
246003124602174,20230622,1
246003124602172,20230627,1
246003124602173,20230628,1
246003124602175,20230714,1
246003124602173,20230802,1
246003124602172,20230808,1
246003124602173,20230809,1
246003124602173,20230823,1
246003124602174,20230914,1
246005424600574,20230420,1
246007424600783,20230510,1
246015224601534,20230727,1
246015824601624,20230803,1
246020824602115,20230922,1
246020824602116,20230923,1
246003524602175,20230609,1
246003524602175,20230728,1
246003524602175,20230915,1
246001724600201,20230313,1
246019924602174,20230921,1
246019924602175,20230929,1
246001024600281,20230313,1
246001024600281,20230320,1
246003124600913,20230329,1
246003124600915,20230331,1
246003124600915,20230428,1
246003124600912,20230502,1
246003124600911,20230508,1
246003124600912,20230509,1
246003124600913,20230510,1
246003124600914,20230518,1
246003124600915,20230519,1
246003124600915,20230526,1
246009524600985,20230602,1
246010124601263,20230628,1
246012924601334,20230706,1
246012924601335,20230707,1
246013624601891,20230710,1
246013624601892,20230801,1
246013624601895,20230804,1
246013624601895,20230818,1
246013624601891,20230821,1
246013624601895,20230825,1
246013624601891,20230828,1
246019324601964,20230907,1
246019324601965,20230908,1
246003024600927,20230416,1
246003024600926,20230520,1
246013524601906,20230722,1
246019124601977,20230903,1
246000824600156,20230311,1
246000824600296,20230311,1
246000824600296,20230325,1
246003624602186,20230415,1
