route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,9450,10787357,New Haven,1582,0,,16,1,0
3,9450,10787358,Grand Central Terminal,1583,1,,5,1,0
3,9450,10787359,New Haven,1584,0,,16,1,0
3,9450,10787360,New Haven,1586,0,,16,1,0
3,9450,10787361,Grand Central Terminal,1587,1,,5,1,0
3,9450,10787362,New Haven,1590,0,,16,1,0
3,9450,10787363,Grand Central Terminal,1591,1,,5,1,0
3,9450,10787364,New Haven,1594,0,,16,1,0
3,9450,10787365,Grand Central Terminal,1595,1,,5,1,0
3,9450,10787366,Grand Central Terminal,1597,1,,5,1,0
3,9450,10787367,New Haven,1598,0,,16,1,0
3,9450,10787368,Grand Central Terminal,1599,1,,5,1,0
4,9450,10787371,New Canaan,1710,0,,19,1,0
4,9450,10787372,New Canaan,1712,0,,19,1,0
4,9450,10787373,New Canaan,1716,0,,19,1,0
4,9450,10787374,New Canaan,1718,0,,19,1,0
4,9450,10787376,New Canaan,1722,0,,19,1,0
4,9450,10787377,New Canaan,1726,0,,19,1,0
4,9450,10787379,New Canaan,1730,0,,19,1,0
4,9450,10787380,New Canaan,1734,0,,19,1,0
4,9450,10787381,Grand Central Terminal,1735,1,,8,1,0
4,9450,10787382,New Canaan,1738,0,,19,1,0
4,9450,10787384,New Canaan,1740,0,,19,1,0
4,9450,10787385,Stamford,1741,1,,8,1,0
4,9450,10787386,Stamford,1745,1,,8,1,0
4,9450,10787388,New Canaan,1750,0,,19,1,0
4,9450,10787389,Stamford,1751,1,,8,1,0
4,9450,10787390,Stamford,1755,1,,8,1,0
4,9450,10787391,Stamford,1759,1,,8,1,0
4,9450,10787393,Stamford,1763,1,,8,1,0
4,9450,10787394,Stamford,1767,1,,8,1,0
4,9450,10787396,Stamford,1771,1,,8,1,0
4,9450,10787397,Grand Central Terminal,1775,1,,8,1,0
4,9450,10787399,New Canaan,1782,0,,19,1,0
4,9450,10787400,New Canaan,1786,0,,19,1,0
4,9450,10787402,New Canaan,1790,0,,19,1,0
4,9450,10787403,New Canaan,1794,0,,19,1,0
4,9450,10787404,Stamford,1795,1,,8,1,0
4,9450,10787405,Stamford,1797,1,,8,1,0
4,9450,10787406,New Canaan,1798,0,,19,1,0
4,9450,10787407,Stamford,1799,1,,8,1,0
5,9450,10787408,Danbury,1806,0,,21,1,0
5,9450,10787409,Grand Central Terminal,1811,1,,10,1,0
5,9450,10787410,Danbury,1812,0,,21,1,0
5,9450,10787411,Danbury,1816,0,,21,1,0
5,9450,10787412,Danbury,1822,0,,21,1,0
5,9450,10787413,Danbury,1830,0,,21,1,0
5,9450,10787414,Grand Central Terminal,1831,1,,10,1,0
5,9450,10787415,Stamford,1837,1,,10,1,0
5,9450,10787416,Danbury,1838,0,,21,1,0
5,9450,10787417,Grand Central Terminal,1841,1,,10,1,0
5,9450,10787418,Danbury,1844,0,,21,1,0
5,9450,10787419,Danbury,1848,0,,21,1,0
5,9450,10787420,Stamford,1849,1,,10,1,0
5,9450,10787421,South Norwalk,1855,1,,10,1,0
5,9450,10787422,South Norwalk,1861,1,,10,1,0
5,9450,10787423,South Norwalk,1867,1,,10,1,0
5,9450,10787424,South Norwalk,1873,1,,10,1,0
5,9450,10787425,Danbury,1874,0,,21,1,0
5,9450,10787426,South Norwalk,1881,1,,10,1,0
5,9450,10787427,Danbury,1882,0,,21,1,0
5,9450,10787428,Stamford,1889,1,,10,1,0
5,9450,10787429,Danbury,1894,0,,21,1,0
5,9450,10787430,South Norwalk,1895,1,,10,1,0
5,9450,10787431,South Norwalk,1897,1,,10,1,0
6,9450,10787433,Waterbury,1906,0,,22,1,0
6,9450,10787434,Waterbury,1916,0,,22,1,0
6,9450,10787435,Waterbury,1922,0,,22,1,0
6,9450,10787436,Stamford,1925,1,,11,1,0
6,9450,10787437,Waterbury,1934,0,,22,1,0
6,9450,10787438,Bridgeport,1935,1,,11,1,0
6,9450,10787439,Waterbury,1944,0,,22,1,0
6,9450,10787440,Bridgeport,1951,1,,11,1,0
6,9450,10787441,Bridgeport,1963,1,,11,1,0
6,9450,10787442,Bridgeport,1971,1,,11,1,0
6,9450,10787443,Waterbury,1974,0,,22,1,0
6,9450,10787444,Bridgeport,1983,1,,11,1,0
6,9450,10787445,Waterbury,1990,0,,22,1,0
6,9450,10787446,Bridgeport,1991,1,,11,1,0
6,9450,10787447,Bridgeport,1997,1,,11,1,0
2,9450,10787542,Grand Central Terminal,304,1,,3,1,0
2,9450,10787543,North White Plains,307,0,,14,1,0
2,9450,10787544,North White Plains,309,0,,14,1,0
2,9450,10787546,Grand Central Terminal,312,1,,3,1,0
2,9450,10787549,Grand Central Terminal,316,1,,3,1,0
3,9450,10787550,Grand Central Terminal,3231,1,,5,1,0
3,9450,10787551,Grand Central Terminal,3233,1,,5,1,0
3,9450,10787552,Harrison,3248,0,,16,1,0
3,9450,10787553,Grand Central Terminal,3313,1,,5,1,0
3,9450,10787554,Grand Central Terminal,3323,1,,5,1,0
3,9450,10787555,Grand Central Terminal,3325,1,,5,1,0
3,9450,10787556,Grand Central Terminal,3327,1,,5,1,0
3,9450,10787557,Grand Central Terminal,3331,1,,5,1,0
3,9450,10787558,Grand Central Terminal,3337,1,,5,1,0
3,9450,10787559,Grand Central Terminal,3339,1,,5,1,0
3,9450,10787560,Grand Central Terminal,3341,1,,5,1,0
3,9450,10787561,Stamford,3344,0,,16,1,0
3,9450,10787562,Grand Central Terminal,3345,1,,5,1,0
3,9450,10787563,Grand Central Terminal,3347,1,,5,1,0
3,9450,10787564,Stamford,3354,0,,16,1,0
3,9450,10787565,Stamford,3358,0,,16,1,0
3,9450,10787566,Stamford,3364,0,,16,1,0
3,9450,10787567,Stamford,3368,0,,16,1,0
3,9450,10787568,Stamford,3370,0,,16,1,0
3,9450,10787569,Stamford,3378,0,,16,1,0
3,9450,10787570,Stamford,3410,0,,16,1,0
3,9450,10787571,Grand Central Terminal,3417,1,,5,1,0
3,9450,10787572,Grand Central Terminal,3425,1,,5,1,0
2,9450,10787573,North White Plains,343,0,,14,1,0
3,9450,10787574,Grand Central Terminal,3433,1,,5,1,0
2,9450,10787575,North White Plains,345,0,,14,1,0
2,9450,10787576,North White Plains,349,0,,14,1,0
3,9450,10787577,Grand Central Terminal,3507,1,,5,1,0
3,9450,10787578,Grand Central Terminal,3511,1,,5,1,0
3,9450,10787579,Grand Central Terminal,3519,1,,5,1,0
3,9450,10787580,Grand Central Terminal,3525,1,,5,1,0
3,9450,10787581,Grand Central Terminal,3529,1,,5,1,0
2,9450,10787582,North White Plains,353,0,,14,1,0
3,9450,10787583,Grand Central Terminal,3531,1,,5,1,0
3,9450,10787584,Grand Central Terminal,3535,1,,5,1,0
3,9450,10787585,New Haven,3538,0,,16,1,0
3,9450,10787586,Grand Central Terminal,3539,1,,5,1,0
3,9450,10787587,New Haven,3544,0,,16,1,0
3,9450,10787588,Grand Central Terminal,3547,1,,5,1,0
3,9450,10787589,New Haven,3556,0,,16,1,0
3,9450,10787590,New Haven,3568,0,,16,1,0
3,9450,10787591,New Haven,3570,0,,16,1,0
3,9450,10787592,New Haven,3578,0,,16,1,0
3,9450,10787593,Grand Central Terminal,3581,1,,5,1,0
2,9450,10787594,North White Plains,359,0,,14,1,0
2,9450,10787595,North White Plains,363,0,,14,1,0
2,9450,10787596,Grand Central Terminal,366,1,,3,1,0
2,9450,10787597,Grand Central Terminal,368,1,,3,1,0
2,9450,10787598,Grand Central Terminal,370,1,,3,1,0
4,9450,10787599,Grand Central Terminal,3707,1,,8,1,0
4,9450,10787600,Grand Central Terminal,3711,1,,8,1,0
4,9450,10787601,Grand Central Terminal,3723,1,,8,1,0
2,9450,10787602,North White Plains,373,0,,14,1,0
4,9450,10787603,New Canaan,3758,0,,19,1,0
4,9450,10787604,New Canaan,3770,0,,19,1,0
4,9450,10787605,New Canaan,3776,0,,19,1,0
4,9450,10787606,Grand Central Terminal,3777,1,,8,1,0
4,9450,10787607,Stamford,3787,1,,8,1,0
4,9450,10787608,Stamford,3791,1,,8,1,0
5,9450,10787609,Grand Central Terminal,3819,1,,10,1,0
5,9450,10787610,Danbury,3860,0,,21,1,0
5,9450,10787611,Danbury,3868,0,,21,1,0
5,9450,10787612,Danbury,3890,0,,21,1,0
2,9450,10787615,Grand Central Terminal,4306,1,,3,1,0
2,9450,10787616,Grand Central Terminal,4308,1,,3,1,0
2,9450,10787617,North White Plains,4319,0,,14,1,0
2,9450,10787618,Grand Central Terminal,4326,1,,3,1,0
2,9450,10787619,Grand Central Terminal,4328,1,,3,1,0
2,9450,10787620,Grand Central Terminal,4332,1,,3,1,0
2,9450,10787621,Grand Central Terminal,4334,1,,3,1,0
2,9450,10787622,North White Plains,4351,0,,14,1,0
2,9450,10787623,North White Plains,4355,0,,14,1,0
2,9450,10787624,Crestwood,4365,0,,14,1,0
2,9450,10787625,North White Plains,4367,0,,14,1,0
2,9450,10787627,Grand Central Terminal,4512,1,,3,1,0
2,9450,10787628,Grand Central Terminal,4516,1,,3,1,0
2,9450,10787629,Grand Central Terminal,4518,1,,3,1,0
2,9450,10787630,Grand Central Terminal,4520,1,,3,1,0
2,9450,10787631,Grand Central Terminal,4524,1,,3,1,0
2,9450,10787632,Grand Central Terminal,4526,1,,3,1,0
2,9450,10787633,Grand Central Terminal,4532,1,,3,1,0
2,9450,10787634,Grand Central Terminal,4538,1,,3,1,0
2,9450,10787635,North White Plains,4557,0,,14,1,0
2,9450,10787636,Grand Central Terminal,4558,1,,3,1,0
2,9450,10787637,North White Plains,4563,0,,14,1,0
2,9450,10787638,Grand Central Terminal,4582,1,,3,1,0
2,9450,10787639,North White Plains,4583,0,,14,1,0
2,9450,10787640,Grand Central Terminal,4584,1,,3,1,0
2,9450,10787641,North White Plains,4587,0,,14,1,0
2,9450,10787642,Grand Central Terminal,4588,1,,3,1,0
2,9450,10787643,Grand Central Terminal,4606,1,,3,1,0
2,9450,10787644,Grand Central Terminal,4608,1,,3,1,0
2,9450,10787645,Grand Central Terminal,4610,1,,3,1,0
2,9450,10787646,Grand Central Terminal,4616,1,,3,1,0
2,9450,10787647,Grand Central Terminal,4620,1,,3,1,0
2,9450,10787648,Grand Central Terminal,4626,1,,3,1,0
2,9450,10787649,Grand Central Terminal,4628,1,,3,1,0
2,9450,10787650,Grand Central Terminal,4630,1,,3,1,0
2,9450,10787651,Grand Central Terminal,4634,1,,3,1,0
2,9450,10787652,Southeast,4639,0,,14,1,0
2,9450,10787653,Grand Central Terminal,4640,1,,3,1,0
2,9450,10787654,Southeast,4649,0,,14,1,0
2,9450,10787655,Southeast,4653,0,,14,1,0
2,9450,10787656,Southeast,4657,0,,14,1,0
2,9450,10787657,Southeast,4659,0,,14,1,0
2,9450,10787658,Southeast,4661,0,,14,1,0
2,9450,10787659,Southeast,4663,0,,14,1,0
2,9450,10787660,Southeast,4667,0,,14,1,0
2,9450,10787661,Southeast,4671,0,,14,1,0
2,9450,10787662,Southeast,4675,0,,14,1,0
1,9450,10787665,Grand Central Terminal,4710,1,,1,1,0
1,9450,10787666,Croton-Harmon,4713,0,,12,1,0
1,9450,10787667,Grand Central Terminal,4714,1,,1,1,0
1,9450,10787668,Grand Central Terminal,4716,1,,1,1,0
1,9450,10787669,Grand Central Terminal,4720,1,,1,1,0
1,9450,10787670,Grand Central Terminal,4726,1,,1,1,0
1,9450,10787672,Grand Central Terminal,4732,1,,1,1,0
1,9450,10787673,Grand Central Terminal,4734,1,,1,1,0
1,9450,10787674,Grand Central Terminal,4736,1,,1,1,0
1,9450,10787675,Grand Central Terminal,4738,1,,1,1,0
1,9450,10787677,Grand Central Terminal,4740,1,,1,1,0
1,9450,10787678,Grand Central Terminal,4742,1,,1,1,0
1,9450,10787679,Croton-Harmon,4743,0,,12,1,0
1,9450,10787680,Grand Central Terminal,4744,1,,1,1,0
1,9450,10787681,Grand Central Terminal,4746,1,,1,1,0
1,9450,10787683,Croton-Harmon,4759,0,,12,1,0
1,9450,10787685,Croton-Harmon,4761,0,,12,1,0
1,9450,10787686,Croton-Harmon,4763,0,,12,1,0
1,9450,10787687,Croton-Harmon,4767,0,,12,1,0
1,9450,10787688,Croton-Harmon,4777,0,,12,1,0
1,9450,10787692,Grand Central Terminal,4834,1,,1,1,0
1,9450,10787693,Poughkeepsie,4849,0,,12,1,0
1,9450,10787694,Poughkeepsie,4859,0,,12,1,0
1,9450,10787695,Poughkeepsie,4887,0,,12,1,0
1,9450,10787696,Poughkeepsie,4891,0,,12,1,0
2,9450,10787699,Southeast,4910,1,,3,1,0
2,9450,10787700,Grand Central Terminal,4916,1,,3,1,0
2,9450,10787701,Grand Central Terminal,4920,1,,3,1,0
2,9450,10787702,Southeast,4934,1,,3,1,0
2,9450,10787704,Wassaic,4949,0,,14,1,0
2,9450,10787706,Wassaic,4953,0,,14,1,0
2,9450,10787707,Wassaic,4961,0,,14,1,0
2,9450,10787708,Wassaic,4971,0,,14,1,0
2,9450,10787709,Southeast,4980,1,,3,1,0
2,9450,10787710,Grand Central Terminal,500,1,,3,1,0
2,9450,10787715,North White Plains,501,0,,14,1,0
2,9450,10787716,Grand Central Terminal,502,1,,3,1,0
2,9450,10787717,North White Plains,503,0,,14,1,0
2,9450,10787718,North White Plains,505,0,,14,1,0
2,9450,10787719,Grand Central Terminal,508,1,,3,1,0
2,9450,10787720,North White Plains,509,0,,14,1,0
2,9450,10787723,North White Plains,511,0,,14,1,0
2,9450,10787726,North White Plains,513,0,,14,1,0
2,9450,10787727,North White Plains,515,0,,14,1,0
2,9450,10787728,North White Plains,517,0,,14,1,0
2,9450,10787731,North White Plains,521,0,,14,1,0
2,9450,10787735,North White Plains,523,0,,14,1,0
2,9450,10787737,North White Plains,525,0,,14,1,0
2,9450,10787739,North White Plains,529,0,,14,1,0
2,9450,10787746,North White Plains,533,0,,14,1,0
2,9450,10787749,Grand Central Terminal,534,1,,3,1,0
2,9450,10787752,North White Plains,537,0,,14,1,0
2,9450,10787761,Grand Central Terminal,540,1,,3,1,0
2,9450,10787762,North White Plains,541,0,,14,1,0
2,9450,10787764,North White Plains,543,0,,14,1,0
2,9450,10787765,Grand Central Terminal,544,1,,3,1,0
2,9450,10787766,North White Plains,545,0,,14,1,0
2,9450,10787767,North White Plains,547,0,,14,1,0
2,9450,10787768,Grand Central Terminal,548,1,,3,1,0
2,9450,10787772,Grand Central Terminal,552,1,,3,1,0
2,9450,10787777,Grand Central Terminal,554,1,,3,1,0
2,9450,10787782,Grand Central Terminal,556,1,,3,1,0
2,9450,10787784,North White Plains,559,0,,14,1,0
2,9450,10787788,Grand Central Terminal,560,1,,3,1,0
2,9450,10787791,Grand Central Terminal,562,1,,3,1,0
2,9450,10787793,Grand Central Terminal,564,1,,3,1,0
2,9450,10787796,Grand Central Terminal,566,1,,3,1,0
2,9450,10787799,North White Plains,567,0,,14,1,0
2,9450,10787800,Grand Central Terminal,568,1,,3,1,0
2,9450,10787804,Grand Central Terminal,570,1,,3,1,0
2,9450,10787807,Grand Central Terminal,572,1,,3,1,0
2,9450,10787811,Grand Central Terminal,574,1,,3,1,0
2,9450,10787812,Grand Central Terminal,576,1,,3,1,0
2,9450,10787815,Grand Central Terminal,578,1,,3,1,0
2,9450,10787817,North White Plains,579,0,,14,1,0
2,9450,10787819,Grand Central Terminal,580,1,,3,1,0
2,9450,10787820,North White Plains,581,0,,14,1,0
2,9450,10787821,North White Plains,585,0,,14,1,0
2,9450,10787826,North White Plains,591,0,,14,1,0
2,9450,10787827,Grand Central Terminal,592,1,,3,1,0
2,9450,10787828,North White Plains,595,0,,14,1,0
2,9450,10787829,Grand Central Terminal,596,1,,3,1,0
2,9450,10787830,North White Plains,597,0,,14,1,0
2,9450,10787831,North White Plains,599,0,,14,1,0
2,9450,10787833,Grand Central Terminal,600,1,,3,1,0
2,9450,10787834,Southeast,601,0,,14,1,0
2,9450,10787835,Grand Central Terminal,602,1,,3,1,0
2,9450,10787836,Southeast,603,0,,14,1,0
2,9450,10787837,Grand Central Terminal,604,1,,3,1,0
2,9450,10787838,Southeast,605,0,,14,1,0
2,9450,10787839,Southeast,607,0,,14,1,0
2,9450,10787840,Southeast,609,0,,14,1,0
2,9450,10787841,Grand Central Terminal,610,1,,3,1,0
2,9450,10787842,Southeast,611,0,,14,1,0
2,9450,10787843,Southeast,613,0,,14,1,0
2,9450,10787844,Southeast,615,0,,14,1,0
2,9450,10787845,Southeast,617,0,,14,1,0
2,9450,10787846,Southeast,621,0,,14,1,0
2,9450,10787847,Southeast,625,0,,14,1,0
2,9450,10787848,Southeast,629,0,,14,1,0
2,9450,10787850,Southeast,633,0,,14,1,0
2,9450,10787851,Southeast,635,0,,14,1,0
2,9450,10787852,Grand Central Terminal,638,1,,3,1,0
2,9450,10787854,Southeast,641,0,,14,1,0
2,9450,10787855,Southeast,643,0,,14,1,0
2,9450,10787856,Grand Central Terminal,644,1,,3,1,0
2,9450,10787857,Southeast,647,0,,14,1,0
2,9450,10787858,Grand Central Terminal,648,1,,3,1,0
2,9450,10787859,Southeast,649,0,,14,1,0
2,9450,10787860,Grand Central Terminal,652,1,,3,1,0
2,9450,10787861,Grand Central Terminal,656,1,,3,1,0
2,9450,10787863,Grand Central Terminal,660,1,,3,1,0
2,9450,10787864,Grand Central Terminal,662,1,,3,1,0
2,9450,10787865,Grand Central Terminal,664,1,,3,1,0
2,9450,10787866,Grand Central Terminal,668,1,,3,1,0
2,9450,10787868,Grand Central Terminal,670,1,,3,1,0
2,9450,10787869,Grand Central Terminal,672,1,,3,1,0
2,9450,10787870,Grand Central Terminal,674,1,,3,1,0
2,9450,10787871,Grand Central Terminal,676,1,,3,1,0
2,9450,10787872,Grand Central Terminal,678,1,,3,1,0
2,9450,10787873,Southeast,679,0,,14,1,0
2,9450,10787874,Grand Central Terminal,680,1,,3,1,0
2,9450,10787875,Southeast,681,0,,14,1,0
2,9450,10787876,Southeast,683,0,,14,1,0
2,9450,10787877,Grand Central Terminal,684,1,,3,1,0
2,9450,10787878,Southeast,685,0,,14,1,0
2,9450,10787879,Southeast,687,0,,14,1,0
2,9450,10787880,Grand Central Terminal,688,1,,3,1,0
2,9450,10787881,Southeast,691,0,,14,1,0
2,9450,10787882,Grand Central Terminal,692,1,,3,1,0
2,9450,10787883,Southeast,695,0,,14,1,0
2,9450,10787884,Grand Central Terminal,696,1,,3,1,0
2,9450,10787885,Southeast,697,0,,14,1,0
2,9450,10787886,Grand Central Terminal,698,1,,3,1,0
2,9450,10787887,Southeast,699,0,,14,1,0
1,9450,10787888,Grand Central Terminal,700,1,,1,1,0
1,9450,10787889,Croton-Harmon,701,0,,12,1,0
1,9450,10787890,Grand Central Terminal,702,1,,1,1,0
1,9450,10787891,Croton-Harmon,703,0,,12,1,0
1,9450,10787892,Grand Central Terminal,704,1,,1,1,0
1,9450,10787893,Croton-Harmon,705,0,,12,1,0
1,9450,10787894,Croton-Harmon,707,0,,12,1,0
1,9450,10787895,Grand Central Terminal,708,1,,1,1,0
1,9450,10787896,Croton-Harmon,709,0,,12,1,0
1,9450,10787897,Croton-Harmon,711,0,,12,1,0
1,9450,10787898,Grand Central Terminal,712,1,,1,1,0
1,9450,10787899,Croton-Harmon,713,0,,12,1,0
1,9450,10787900,Croton-Harmon,715,0,,12,1,0
1,9450,10787901,Croton-Harmon,717,0,,12,1,0
1,9450,10787902,Croton-Harmon,719,0,,12,1,0
1,9450,10787903,Croton-Harmon,721,0,,12,1,0
1,9450,10787904,Grand Central Terminal,724,1,,1,1,0
1,9450,10787905,Croton-Harmon,725,0,,12,1,0
1,9450,10787906,Croton-Harmon,729,0,,12,1,0
1,9450,10787907,Grand Central Terminal,732,1,,1,1,0
1,9450,10787908,Croton-Harmon,733,0,,12,1,0
1,9450,10787909,Croton-Harmon,737,0,,12,1,0
1,9450,10787910,Croton-Harmon,739,0,,12,1,0
1,9450,10787911,Grand Central Terminal,740,1,,1,1,0
1,9450,10787912,Croton-Harmon,741,0,,12,1,0
1,9450,10787913,Grand Central Terminal,742,1,,1,1,0
1,9450,10787914,Croton-Harmon,745,0,,12,1,0
1,9450,10787915,Croton-Harmon,747,0,,12,1,0
1,9450,10787916,Croton-Harmon,749,0,,12,1,0
1,9450,10787917,Grand Central Terminal,750,1,,1,1,0
1,9450,10787918,Croton-Harmon,753,0,,12,1,0
1,9450,10787919,Grand Central Terminal,754,1,,1,1,0
1,9450,10787920,Croton-Harmon,755,0,,12,1,0
1,9450,10787921,Grand Central Terminal,758,1,,1,1,0
1,9450,10787922,Grand Central Terminal,760,1,,1,1,0
1,9450,10787923,Grand Central Terminal,762,1,,1,1,0
1,9450,10787924,Grand Central Terminal,764,1,,1,1,0
1,9450,10787925,Croton-Harmon,765,0,,12,1,0
1,9450,10787926,Grand Central Terminal,766,1,,1,1,0
1,9450,10787927,Grand Central Terminal,768,1,,1,1,0
1,9450,10787928,Croton-Harmon,769,0,,12,1,0
1,9450,10787929,Grand Central Terminal,770,1,,1,1,0
1,9450,10787930,Croton-Harmon,771,0,,12,1,0
1,9450,10787931,Grand Central Terminal,772,1,,1,1,0
1,9450,10787932,Grand Central Terminal,774,1,,1,1,0
1,9450,10787933,Croton-Harmon,775,0,,12,1,0
1,9450,10787934,Grand Central Terminal,776,1,,1,1,0
1,9450,10787935,Grand Central Terminal,778,1,,1,1,0
1,9450,10787936,Grand Central Terminal,780,1,,1,1,0
1,9450,10787937,Croton-Harmon,781,0,,12,1,0
1,9450,10787938,Grand Central Terminal,782,1,,1,1,0
1,9450,10787939,Croton-Harmon,783,0,,12,1,0
1,9450,10787940,Grand Central Terminal,786,1,,1,1,0
1,9450,10787941,Croton-Harmon,787,0,,12,1,0
1,9450,10787942,Grand Central Terminal,790,1,,1,1,0
1,9450,10787943,Croton-Harmon,791,0,,12,1,0
1,9450,10787944,Grand Central Terminal,792,1,,1,1,0
1,9450,10787945,Grand Central Terminal,794,1,,1,1,0
1,9450,10787946,Croton-Harmon,795,0,,12,1,0
1,9450,10787947,Grand Central Terminal,796,1,,1,1,0
1,9450,10787948,Croton-Harmon,797,0,,12,1,0
1,9450,10787949,Grand Central Terminal,798,1,,1,1,0
1,9450,10787950,Croton-Harmon,799,0,,12,1,0
1,9450,10787951,Poughkeepsie,801,0,,12,1,0
1,9450,10787952,Grand Central Terminal,802,1,,1,1,0
1,9450,10787953,Poughkeepsie,803,0,,12,1,0
1,9450,10787954,Poughkeepsie,805,0,,12,1,0
1,9450,10787955,Grand Central Terminal,806,1,,1,1,0
1,9450,10787956,Poughkeepsie,807,0,,12,1,0
1,9450,10787957,Poughkeepsie,809,0,,12,1,0
1,9450,10787958,Grand Central Terminal,810,1,,1,1,0
1,9450,10787959,Poughkeepsie,813,0,,12,1,0
1,9450,10787960,Grand Central Terminal,814,1,,1,1,0
1,9450,10787961,Grand Central Terminal,816,1,,1,1,0
1,9450,10787962,Poughkeepsie,817,0,,12,1,0
1,9450,10787963,Grand Central Terminal,818,1,,1,1,0
1,9450,10787964,Poughkeepsie,821,0,,12,1,0
1,9450,10787965,Poughkeepsie,825,0,,12,1,0
1,9450,10787966,Poughkeepsie,829,0,,12,1,0
1,9450,10787967,Grand Central Terminal,830,1,,1,1,0
1,9450,10787968,Poughkeepsie,833,0,,12,1,0
1,9450,10787969,Poughkeepsie,837,0,,12,1,0
1,9450,10787970,Grand Central Terminal,838,1,,1,1,0
1,9450,10787971,Poughkeepsie,839,0,,12,1,0
1,9450,10787972,Grand Central Terminal,840,1,,1,1,0
1,9450,10787973,Poughkeepsie,841,0,,12,1,0
1,9450,10787974,Grand Central Terminal,842,1,,1,1,0
1,9450,10787975,Poughkeepsie,843,0,,12,1,0
1,9450,10787976,Grand Central Terminal,846,1,,1,1,0
1,9450,10787977,Poughkeepsie,847,0,,12,1,0
1,9450,10787978,Poughkeepsie,849,0,,12,1,0
1,9450,10787979,Grand Central Terminal,850,1,,1,1,0
1,9450,10787980,Grand Central Terminal,854,1,,1,1,0
1,9450,10787981,Poughkeepsie,855,0,,12,1,0
1,9450,10787982,Grand Central Terminal,858,1,,1,1,0
1,9450,10787984,Grand Central Terminal,862,1,,1,1,0
1,9450,10787985,Poughkeepsie,865,0,,12,1,0
1,9450,10787986,Grand Central Terminal,866,1,,1,1,0
1,9450,10787987,Poughkeepsie,869,0,,12,1,0
1,9450,10787988,Grand Central Terminal,870,1,,1,1,0
1,9450,10787989,Grand Central Terminal,874,1,,1,1,0
1,9450,10787990,Poughkeepsie,875,0,,12,1,0
1,9450,10787991,Grand Central Terminal,876,1,,1,1,0
1,9450,10787992,Poughkeepsie,877,0,,12,1,0
1,9450,10787993,Grand Central Terminal,878,1,,1,1,0
1,9450,10787994,Grand Central Terminal,880,1,,1,1,0
1,9450,10787995,Poughkeepsie,881,0,,12,1,0
1,9450,10787996,Grand Central Terminal,882,1,,1,1,0
1,9450,10787997,Poughkeepsie,883,0,,12,1,0
1,9450,10787998,Grand Central Terminal,886,1,,1,1,0
1,9450,10787999,Grand Central Terminal,890,1,,1,1,0
1,9450,10788000,Grand Central Terminal,892,1,,1,1,0
1,9450,10788001,Croton-Harmon,894,1,,1,1,0
1,9450,10788002,Poughkeepsie,895,0,,12,1,0
1,9450,10788003,Croton-Harmon,896,1,,1,1,0
1,9450,10788004,Poughkeepsie,897,0,,12,1,0
1,9450,10788005,Croton-Harmon,898,1,,1,1,0
2,9450,10788006,Wassaic,901,0,,14,1,0
2,9450,10788007,Wassaic,909,0,,14,1,0
2,9450,10788008,Wassaic,917,0,,14,1,0
2,9450,10788009,Wassaic,925,0,,14,1,0
2,9450,10788011,Wassaic,933,0,,14,1,0
2,9450,10788013,Southeast,940,1,,3,1,0
2,9450,10788014,Wassaic,943,0,,14,1,0
2,9450,10788015,Southeast,948,1,,3,1,0
2,9450,10788017,Southeast,956,1,,3,1,0
2,9450,10788018,Southeast,964,1,,3,1,0
2,9450,10788019,Southeast,972,1,,3,1,0
2,9450,10788020,Wassaic,979,0,,14,1,0
2,9450,10788021,Wassaic,983,0,,14,1,0
2,9450,10788022,Wassaic,987,0,,14,1,0
2,9450,10788023,Southeast,988,1,,3,1,0
2,9450,10788024,Southeast,992,1,,3,1,0
2,9450,10788025,Dover Plains,995,0,,14,1,0
2,9450,10788026,Southeast,998,1,,3,1,0
6,9450,10788027,Waterbury,B1538,0,,48,1,0
6,9450,10788028,Waterbury,B3556,0,,48,1,0
3,9451,10788356,Grand Central Terminal,6301,1,,5,1,0
3,9451,10788357,Grand Central Terminal,6303,1,,5,1,0
3,9451,10788358,Grand Central Terminal,6305,1,,5,1,0
3,9451,10788359,Stamford,6306,0,,16,1,0
3,9451,10788360,Grand Central Terminal,6309,1,,5,1,0
3,9451,10788361,Stamford,6310,0,,16,1,0
3,9451,10788362,Grand Central Terminal,6313,1,,5,1,0
3,9451,10788363,Stamford,6314,0,,16,1,0
3,9451,10788364,Grand Central Terminal,6317,1,,5,1,0
3,9451,10788365,Stamford,6318,0,,16,1,0
3,9451,10788366,Grand Central Terminal,6321,1,,5,1,0
3,9451,10788367,Stamford,6322,0,,16,1,0
3,9451,10788368,Grand Central Terminal,6325,1,,5,1,0
3,9451,10788369,Stamford,6326,0,,16,1,0
3,9451,10788370,Grand Central Terminal,6329,1,,5,1,0
3,9451,10788371,Stamford,6330,0,,16,1,0
3,9451,10788372,Grand Central Terminal,6333,1,,5,1,0
3,9451,10788373,Stamford,6334,0,,16,1,0
3,9451,10788374,Grand Central Terminal,6337,1,,5,1,0
3,9451,10788375,Stamford,6338,0,,16,1,0
3,9451,10788376,Grand Central Terminal,6341,1,,5,1,0
3,9451,10788377,Stamford,6342,0,,16,1,0
3,9451,10788378,Grand Central Terminal,6345,1,,5,1,0
