shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
03FFAF24,40.9022263153,-72.3742521047,2146
03FFAF24,40.9024983519,-72.3736237082,2147
03FFAF24,40.9027714424,-72.3729961041,2148
03FFAF24,40.9030438405,-72.3723679763,2149
03FFAF24,40.9033157186,-72.3717394544,2150
03FFAF24,40.9035890885,-72.3711120536,2151
03FFAF24,40.9038624455,-72.3704846401,2152
03FFAF24,40.9041357464,-72.3698571816,2153
03FFAF24,40.9044089703,-72.3692296623,2154
03FFAF24,40.90468225,-72.3686021826,2155
03FFAF24,40.9049555632,-72.3679747257,2156
03FFAF24,40.9052289217,-72.3673473005,2157
03FFAF24,40.9055025593,-72.3667200843,2158
03FFAF24,40.9057763314,-72.3660929673,2159
03FFAF24,40.9060495676,-72.365465442,2160
03FFAF24,40.9063226683,-72.3648378116,2161
03FFAF24,40.9065959376,-72.3642103061,2162
03FFAF24,40.9068696833,-72.3635831593,2163
03FFAF24,40.907143402,-72.3629559894,2164
03FFAF24,40.9074166011,-72.3623284231,2165
03FFAF24,40.9076895746,-72.3617006836,2166
03FFAF24,40.9079625693,-72.3610729578,2167
03FFAF24,40.9082360174,-72.3604455722,2168
03FFAF24,40.9085094386,-72.3598181636,2169
03FFAF24,40.9087826883,-72.3591906227,2170
03FFAF24,40.909055378,-72.3585626567,2171
03FFAF24,40.9093298562,-72.3579360501,2172
03FFAF24,40.9096031846,-72.3573085649,2173
03FFAF24,40.9098791456,-72.3566831468,2174
03FFAF24,40.9101835199,-72.3560817724,2175
03FFAF24,40.9105366916,-72.3555290796,2176
03FFAF24,40.9109338558,-72.3550305135,2177
03FFAF24,40.9113539669,-72.354564909,2178
03FFAF24,40.9117780112,-72.3541054085,2179
03FFAF24,40.9122021867,-72.3536461155,2180
03FFAF24,40.9126261127,-72.3531864197,2181
03FFAF24,40.9130496094,-72.3527260342,2182
03FFAF24,40.9134729889,-72.3522654582,2183
03FFAF24,40.9138964474,-72.3518050054,2184
03FFAF24,40.9143198276,-72.3513444249,2185
03FFAF24,40.9147431748,-72.3508837885,2186
03FFAF24,40.915166429,-72.3504230009,2187
03FFAF24,40.9155898734,-72.3499625145,2188
03FFAF24,40.9160136669,-72.3495025833,2189
03FFAF24,40.9164373959,-72.3490425459,2190
03FFAF24,40.9168609742,-72.3485822646,2191
03FFAF24,40.9172840963,-72.3481212527,2192
03FFAF24,40.9177069229,-72.3476597663,2193
03FFAF24,40.9181306628,-72.3471997362,2194
03FFAF24,40.9185543097,-72.3467395539,2195
03FFAF24,40.9189774678,-72.346278587,2196
03FFAF24,40.9194012593,-72.3458186316,2197
03FFAF24,40.919825344,-72.3453591432,2198
03FFAF24,40.9202484016,-72.3448980078,2199
03FFAF24,40.9206715663,-72.34443704,2200
03FFAF24,40.9210946276,-72.3439759044,2201
03FFAF24,40.9215181888,-72.3435155646,2202
03FFAF24,40.9219423867,-72.343056242,2203
03FFAF24,40.9223662051,-72.3425963079,2204
03FFAF24,40.9227897504,-72.3421359335,2205
03FFAF24,40.9232133133,-72.3416755843,2206
03FFAF24,40.9236370038,-72.3412154365,2207
03FFAF24,40.9240607628,-72.3407553961,2208
03FFAF24,40.9244832015,-72.3402932513,2209
03FFAF24,40.9248989425,-72.339820891,2210
03FFAF24,40.9252839605,-72.3393061736,2211
03FFAF24,40.9256261705,-72.3387412209,2212
03FFAF24,40.9259364664,-72.3381443488,2213
03FFAF24,40.9262407218,-72.337541949,2214
03FFAF24,40.9265455337,-72.3369400346,2215
03FFAF24,40.9268503361,-72.3363381092,2216
